iata_code,icao_code,airport_name,city,country_code,latitude,longitude,elevation_ft,timezone,airport_type
WTB,YBWW,Toowoomba Wellcamp Airport,Toowoomba,AU,-27.558332,151.793335,1509,Australia/Brisbane,medium_airport
WTN,EGXW,RAF Waddington,"Lincoln, Lincolnshire",GB,53.166199,-0.523811,231,Europe/London,medium_airport
WUH,ZHHH,Wuhan Tianhe International Airport,Wuhan (Huangpi),CN,30.774798,114.213723,113,Asia/Shanghai,large_airport
WUN,YWLU,Wiluna Airport,,AU,-26.629199981689453,120.22100067138672,1649,Australia/Perth,medium_airport
WUS,ZSWY,Nanping Wuyishan Airport,Wuyishan,CN,27.7019,118.000999,614,Asia/Shanghai,medium_airport
WUU,,Wau Airport,Wau,SS,7.72583,27.975,1529,Africa/Juba,medium_airport
WUX,ZSWX,Sunan Shuofang International Airport,Wuxi,CN,31.494400024399997,120.429000854,24,Asia/Shanghai,medium_airport
WUZ,ZGWZ,Wuzhou Xijiang Airport,Tangbu,CN,23.40316,111.09331,357,Asia/Shanghai,medium_airport
WVB,FYWB,Walvis Bay Airport,Rooikop,NA,-22.979332,14.647102,299,Africa/Windhoek,medium_airport
WVK,FMSK,Manakara Airport,Manakara,MG,-22.119699,48.021702,33,Indian/Antananarivo,medium_airport
WWA,PAWS,Wasilla Airport,Wasilla,US,61.571701,-149.539993,354,America/Anchorage,medium_airport
WWD,KWWD,Cape May County Airport,Wildwood,US,39.008499145500004,-74.9083023071,23,America/New_York,medium_airport
WWK,AYWK,Wewak International Airport,Wewak,PG,-3.58383011818,143.669006348,19,Pacific/Port_Moresby,medium_airport
WWR,KWWR,West Woodward Airport,Woodward,US,36.438,-99.5226667,2189,America/Chicago,medium_airport
WWY,YWWL,West Wyalong Airport,West Wyalong,AU,-33.9371986389,147.190994263,859,Australia/Sydney,medium_airport
WYA,YWHA,Whyalla Airport,Whyalla,AU,-33.05889892578125,137.51400756835938,41,Australia/Adelaide,medium_airport
WYE,GFYE,Yengema Airport,Yengema,SL,8.61047,-11.0454,1300,Africa/Freetown,medium_airport
WYS,KWYS,Yellowstone Airport,West Yellowstone,US,44.6884,-111.117996,6649,America/Denver,medium_airport
XAI,ZHXY,Xinyang Minggang Airport,Xinyang,CN,32.540819,114.079141,312,Asia/Shanghai,medium_airport
XAP,SBCH,Serafin Enoss Bertaso Airport,Chapecó,BR,-27.134199,-52.656601,2154,America/Sao_Paulo,medium_airport
XBJ,OIMB,Birjand International Airport,Birjand,IR,32.896525,59.281258,4952,Asia/Tehran,medium_airport
XCH,YPXM,Christmas Island Airport,Flying Fish Cove,CX,-10.449382,105.690931,916,Indian/Christmas,medium_airport
XCR,LFOK,Chalons Vatry airport,Chalons en Champagne,FR,48.77333,4.20611,587,Europe/Paris,medium_airport
XEN,ZYXC,Xingcheng Air Base,Huludao (Xingcheng),CN,40.580328,120.700374,30,Asia/Shanghai,medium_airport
XFN,ZHXF,Xiangyang Liuji Airport,Xiangyang (Xiangzhou),CN,32.152222,112.291666,234,Asia/Shanghai,medium_airport
XFW,EDHI,Hamburg-Finkenwerder Airport,Hamburg,DE,53.5352783203125,9.835556030273438,23,Europe/Berlin,medium_airport
XGN,FNXA,Xangongo Airport,Xangongo,AO,-16.755399703979492,14.965299606323242,3635,Africa/Luanda,medium_airport
XIC,ZUXC,Xichang Qingshan Airport,Liangshan (Xichang),CN,27.9891,102.183998,5112,Asia/Shanghai,medium_airport
XIJ,OKAJ,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,KW,28.9347991943,47.791900634799994,409,Asia/Kuwait,medium_airport
XIL,ZBXH,Xilinhot Airport,Xilinhot,CN,43.91559982299805,115.96399688720703,,Asia/Shanghai,medium_airport
XIY,ZLXY,Xi'an Xianyang International Airport,Xianyang (Weicheng),CN,34.447102,108.751999,1572,Asia/Shanghai,large_airport
XJD,OTBH,Al Udeid Air Base,Ar Rayyan,QA,25.1173000336,51.3149986267,130,N/A,medium_airport
XJM,OPMA,Mangla Airport,Mangla,PK,33.05009841918945,73.63839721679688,902,Asia/Karachi,medium_airport
XKS,CYAQ,Kasabonika Airport,Kasabonika,CA,53.52470016479492,-88.6427993774414,672,America/Toronto,medium_airport
XLS,GOSS,Saint Louis Airport,Saint Louis,SN,16.049814,-16.461039,9,Africa/Dakar,medium_airport
XMH,NTGI,Manihi Airport,,PF,-14.436800003051758,-146.07000732421875,14,Pacific/Tahiti,medium_airport
XMN,ZSAM,Xiamen Gaoqi International Airport,Xiamen,CN,24.54400062561035,118.12799835205078,59,Asia/Shanghai,large_airport
XMS,SEMC,Coronel E Carvajal Airport,Macas,EC,-2.2991700172424316,-78.12079620361328,3452,America/Guayaquil,medium_airport
XNA,KXNA,Northwest Arkansas National Airport,Fayetteville/Springdale/Rogers,US,36.281898,-94.306801,1287,America/Chicago,medium_airport
XNH,,Ali Air Base,Nasiriyah,IQ,30.935801,46.090099,20,N/A,medium_airport
XNN,ZLXN,Xining Caojiabao International Airport,Haidong (Huzhu Tu Autonomous County),CN,36.530093,102.040062,7119,Asia/Shanghai,medium_airport
XPL,MHPR,Palmerola International Airport / José Enrique Soto Cano Air Base,Palmerola,HN,14.3824,-87.621201,2061,America/Tegucigalpa,medium_airport
XQP,MRQP,Quepos Managua Airport,Quepos,CR,9.44316,-84.129799,85,America/Costa_Rica,medium_airport
XQU,,Qualicum Beach Airport,Qualicum Beach,CA,49.337456,-124.393086,191,America/Vancouver,medium_airport
XRH,YSRI,RAAF Base Richmond,Richmond,AU,-33.604652,150.783051,67,Australia/Sydney,medium_airport
XRR,CYDM,Ross River Airport,Ross River,CA,61.9706001282,-132.42300415,2314,America/Whitehorse,medium_airport
XRY,LEJR,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,93,Europe/Madrid,medium_airport
XSB,OMBY,Sir Bani Yas Airport,Sir Bani Yas,AE,24.283611,52.580278,25,Asia/Dubai,medium_airport
XSC,MBSC,South Caicos Airport,South Caicos,TC,21.515699,-71.528503,6,America/Grand_Turk,medium_airport
XSP,WSSL,Seletar Airport,Seletar,SG,1.41555,103.86673,36,Asia/Singapore,medium_airport
XTG,YTGM,Thargomindah Airport,Thargomindah,AU,-27.986368,143.812065,433,Australia/Brisbane,medium_airport
XUZ,ZSXZ,Xuzhou Guanyin International Airport,Xuzhou,CN,34.059056,117.555278,108,Asia/Shanghai,medium_airport
XWA,KXWA,Williston Basin International Airport,Williston,US,48.258387,-103.748797,2344,America/Chicago,medium_airport
YAA,,Anahim Lake Airport,Anahim Lake,CA,52.451501,-125.303776,3635,America/Vancouver,medium_airport
YAG,CYAG,Fort Frances Municipal Airport,Fort Frances,CA,48.655749,-93.44349,1125,America/Winnipeg,medium_airport
YAH,CYAH,La Grande-4 Airport,La Grande-4,CA,53.754699707,-73.6753005981,1005,America/Toronto,medium_airport
YAI,SCCH,Gral. Bernardo O´Higgins Airport,Chillan,CL,-36.5825,-72.031403,495,America/Santiago,medium_airport
YAK,PAYA,Yakutat Airport,Yakutat,US,59.508717,-139.660435,33,America/Anchorage,medium_airport
YAM,CYAM,Sault Ste Marie Airport,Sault Ste Marie,CA,46.483216,-84.508467,630,America/Toronto,medium_airport
YAO,FKKY,Yaoundé Airport,Yaoundé,CM,3.83604,11.5235,2464,Africa/Douala,medium_airport
YAP,PTYA,Yap International Airport,Yap Island,FM,9.49891,138.082993,91,Pacific/Chuuk,medium_airport
YAY,CYAY,St. Anthony Airport,St. Anthony,CA,51.391909,-56.08321,108,America/St_Johns,medium_airport
YAZ,CYAZ,Tofino / Long Beach Airport,Tofino,CA,49.079833,-125.775583,80,America/Vancouver,medium_airport
YBC,CYBC,Baie-Comeau Airport,Baie-Comeau,CA,49.1325,-68.204399,71,America/Toronto,medium_airport
YBG,CYBG,CFB Bagotville / Saguenay-Bagotville Airport,La Baie,CA,48.331908,-70.992909,522,America/Toronto,medium_airport
YBK,CYBK,Baker Lake Airport,Baker Lake,CA,64.29889678960001,-96.077796936,59,America/Winnipeg,medium_airport
YBL,CYBL,Campbell River Airport,Campbell River,CA,49.950802,-125.271004,346,America/Vancouver,medium_airport
YBP,ZUYB,Yibin Wuliangye Airport,Yibin (Cuiping),CN,28.858431,104.526157,1378,Asia/Shanghai,medium_airport
YBR,CYBR,Brandon Municipal Airport,Brandon,CA,49.91,-99.951897,1343,America/Winnipeg,medium_airport
YBX,CYBX,Lourdes-de-Blanc-Sablon Airport,Blanc-Sablon,CA,51.4436,-57.185299,121,America/Blanc-Sablon,medium_airport
YBY,CYBF,Bonnyville Airport,Bonnyville,CA,54.304199,-110.744003,1836,America/Edmonton,medium_airport
YCB,CYCB,Cambridge Bay Airport,Cambridge Bay,CA,69.1081008911,-105.138000488,90,America/Edmonton,medium_airport
YCC,CYCC,Cornwall Regional Airport,Cornwall,CA,45.092637,-74.567724,175,America/Toronto,medium_airport
YCD,CYCD,Nanaimo Airport,Nanaimo,CA,49.05497,-123.869863,92,America/Vancouver,medium_airport
YCE,CYCE,Centralia / James T. Field Memorial Aerodrome,Huron Park,CA,43.285599,-81.508301,824,America/Toronto,medium_airport
YCG,CYCG,Castlegar/West Kootenay Regional Airport,Castlegar,CA,49.296398,-117.632004,1624,America/Vancouver,medium_airport
YCH,CYCH,Miramichi Airport,Miramichi,CA,47.007801,-65.449203,108,America/Halifax,medium_airport
YCL,CYCL,Charlo Airport,Charlo,CA,47.990799,-66.330299,132,America/Halifax,medium_airport
YCM,CYSN,Niagara District Airport,Niagara-on-the-Lake,CA,43.191598,-79.171686,321,America/Toronto,medium_airport
YCN,CYCN,Cochrane Airport,Cochrane,CA,49.10559844970703,-81.01360321044922,861,America/Toronto,medium_airport
YCQ,CYCQ,Chetwynd Airport,Chetwynd,CA,55.687198638916016,-121.62699890136719,2000,America/Dawson_Creek,medium_airport
YCU,ZBYC,Yuncheng Yanhu International Airport,Yuncheng (Yanhu),CN,35.116391,111.031389,1242,Asia/Shanghai,medium_airport
YDA,CYDA,Dawson City Airport,Dawson City,CA,64.04309844970703,-139.1280059814453,1215,America/Vancouver,medium_airport
YDB,CYDB,Burwash Airport,Burwash Landing,CA,61.371101,-139.041,2647,America/Vancouver,medium_airport
YDF,CYDF,Deer Lake Airport,Deer Lake,CA,49.2108,-57.391399,72,America/St_Johns,medium_airport
YDG,CYID,Digby / Annapolis Regional Airport,Digby,CA,44.5458450365,-65.7854247093,499,America/Halifax,medium_airport
YDN,CYDN,Dauphin Barker Airport,Dauphin,CA,51.1008,-100.052002,999,America/Winnipeg,medium_airport
YDO,CYDO,Dolbeau-Saint-Felicien Airport,Dolbeau-Saint-Felicien,CA,48.7785,-72.375,372,America/Toronto,medium_airport
YDQ,CYDQ,Dawson Creek Airport,Dawson Creek,CA,55.741245,-120.183263,2148,America/Dawson_Creek,medium_airport
YDT,CZBB,Boundary Bay Airport,Delta,CA,49.0742,-123.012001,6,America/Vancouver,medium_airport
YEC,RKTY,Yecheon Airbase,Yecheon-ri,KR,36.630373,128.34971,354,Asia/Seoul,medium_airport
YEG,CYEG,Edmonton International Airport,Edmonton,CA,53.3097,-113.580002,2373,America/Edmonton,large_airport
YEI,LTBR,Bursa Yenişehir Airport,Yenişehir,TR,40.255199,29.562599,764,Europe/Istanbul,medium_airport
YEL,CYEL,Elliot Lake Municipal Airport,Elliot Lake,CA,46.351398468,-82.5614013672,1087,America/Toronto,medium_airport
YEM,CYEM,Manitoulin East Municipal Airport,Sheguiandah,CA,45.842435,-81.857595,869,America/Toronto,medium_airport
YEN,CYEN,Estevan Airport,Estevan,CA,49.2103004456,-102.966003418,1905,America/Regina,medium_airport
YEO,EGDY,RNAS Yeovilton,"Yeovil, Somerset",GB,51.009399,-2.63882,75,Europe/London,medium_airport
YES,OISY,Yasuj Airport,Yasuj,IR,30.702238,51.542988,5939,Asia/Tehran,medium_airport
YET,CYET,Edson Airport,Edson,CA,53.578899383499994,-116.464996338,3043,America/Edmonton,medium_airport
YEV,CYEV,Inuvik Mike Zubko Airport,Inuvik,CA,68.30419921880001,-133.483001709,224,America/Inuvik,medium_airport
YEY,CYEY,Amos/Magny Airport,Amos,CA,48.563903,-78.249702,1068,America/Toronto,medium_airport
YFB,CYFB,Iqaluit Airport,Iqaluit,CA,63.756402,-68.555801,110,America/Toronto,medium_airport
YFC,CYFC,Fredericton Airport,Fredericton,CA,45.868900299072266,-66.53720092773438,68,America/Moncton,medium_airport
YFE,CYFE,Forestville Airport,Forestville,CA,48.74610137939453,-69.09719848632812,293,America/Toronto,medium_airport
YFR,CYFR,Fort Resolution Airport,Fort Resolution,CA,61.1808013916,-113.690002441,526,America/Edmonton,medium_airport
YFS,CYFS,Fort Simpson Airport,Fort Simpson,CA,61.76020050048828,-121.23699951171875,555,America/Edmonton,medium_airport
YGJ,RJOH,Yonago Kitaro Airport / JASDF Miho Air Base,Yonago,JP,35.492199,133.235992,20,Asia/Tokyo,medium_airport
YGK,CYGK,Kingston Norman Rogers Airport,Kingston,CA,44.2253,-76.596901,305,America/Toronto,medium_airport
YGL,CYGL,La Grande Rivière Airport,La Grande Rivière,CA,53.625301361083984,-77.7042007446289,639,America/Toronto,medium_airport
YGM,CYGM,Gimli Industrial Park Airport,Gimli,CA,50.62810134887695,-97.04329681396484,753,America/Winnipeg,medium_airport
YGP,CYGP,Michel-Pouliot Gaspé Airport,Gaspé,CA,48.774915,-64.481893,112,America/Toronto,medium_airport
YGQ,CYGQ,Geraldton Greenstone Regional Airport,Geraldton,CA,49.77830123901367,-86.93939971923828,1144,America/Toronto,medium_airport
YGR,CYGR,Îles-de-la-Madeleine Airport,Les Îles-de-la-Madeleine,CA,47.425242,-61.778612,35,America/Toronto,medium_airport
YGV,CYGV,Havre-Saint-Pierre Airport,Havre-Saint-Pierre,CA,50.281898,-63.611401,124,America/Toronto,medium_airport
YGW,CYGW,Kuujjuarapik Airport,Kuujjuarapik,CA,55.281898498535156,-77.76529693603516,34,America/Toronto,medium_airport
YHD,CYHD,Dryden Regional Airport,Dryden,CA,49.831699,-92.744202,1354,America/Winnipeg,medium_airport
YHF,CYHF,Hearst René Fontaine Municipal Airport,Hearst,CA,49.71419906616211,-83.68609619140625,827,America/Toronto,medium_airport
YHM,CYHM,John C. Munro Hamilton International Airport,Hamilton,CA,43.173599243199995,-79.93499755859999,780,America/Toronto,medium_airport
YHN,CYHN,Hornepayne Municipal Airport,Hornepayne,CA,49.19309997558594,-84.75890350341797,1099,America/Toronto,medium_airport
YHT,CYHT,Haines Junction Airport,Haines Junction,CA,60.7892,-137.546005,2150,America/Whitehorse,medium_airport
YHU,CYHU,Montréal / Saint-Hubert Metropolitan Airport,Montréal,CA,45.517502,-73.416901,90,America/Toronto,medium_airport
YHY,CYHY,Hay River / Merlyn Carter Airport,Hay River,CA,60.8396987915,-115.782997131,541,America/Yellowknife,medium_airport
YHZ,CYHZ,Halifax / Stanfield International Airport,Halifax,CA,44.8807983398,-63.5085983276,477,America/Halifax,large_airport
YIA,WAHI,Yogyakarta International Airport,Yogyakarta,ID,-7.905338,110.057264,24,Asia/Jakarta,medium_airport
YIB,CYIB,Atikokan Municipal Airport,Atikokan,CA,48.773899,-91.638603,1408,America/Panama,medium_airport
YIC,ZSYC,Yichun Mingyueshan Airport,Yichun,CN,27.8025,114.3062,430,N/A,medium_airport
YIE,ZBES,Arxan Yi'ershi Airport,Arxan,CN,47.3106,119.9117,2925,Asia/Shanghai,medium_airport
YIF,CYIF,St Augustin Airport,St-Augustin,CA,51.2117,-58.658298,20,America/Blanc-Sablon,medium_airport
YIH,ZHYC,Yichang Sanxia Airport,Yichang (Xiaoting),CN,30.554132,111.482563,673,Asia/Shanghai,medium_airport
YIP,KYIP,Willow Run Airport,Detroit,US,42.2379,-83.530403,716,America/New_York,medium_airport
YIV,CYIV,Island Lake Airport,Island Lake,CA,53.857200622558594,-94.65360260009766,770,America/Winnipeg,medium_airport
YIW,ZSYW,Yiwu Airport,Jinhua (Yiwu),CN,29.342095,120.03116,262,Asia/Shanghai,medium_airport
YJF,CYJF,Fort Liard Airport,Fort Liard,CA,60.235801696799996,-123.46900177,708,America/Yellowknife,medium_airport
YJN,CYJN,St Jean Airport,St Jean,CA,45.29439926147461,-73.28109741210938,136,America/Toronto,medium_airport
YJT,CYJT,Dymond Airport,Stephenville,CA,48.544201,-58.549999,84,America/St_Johns,medium_airport
YKA,CYKA,Kamloops John Moose Fulton Field Regional Airport,Kamloops,CA,50.703038,-120.448641,1133,America/Vancouver,medium_airport
YKD,CYKM,Kincardine Municipal Airport,Kincardine,CA,44.201401,-81.606697,772,America/Toronto,medium_airport
YKF,CYKF,Region of Waterloo International Airport,Breslau,CA,43.4608,-80.378601,1054,America/Toronto,medium_airport
YKH,ZYYK,Yingkou Lanqi Airport,Yingkou (Laobian),CN,40.542524,122.3586,,N/A,medium_airport
YKJ,CYKJ,Key Lake Airport,Key Lake,CA,57.256099700927734,-105.61799621582031,1679,America/Regina,medium_airport
YKL,CYKL,Schefferville Airport,Schefferville,CA,54.805301666259766,-66.8052978515625,1709,America/Toronto,medium_airport
YKM,KYKM,Yakima Air Terminal McAllister Field,Yakima,US,46.56819916,-120.5439987,1099,America/Los_Angeles,medium_airport
YKN,KYKN,Chan Gurney Municipal Airport,Yankton,US,42.916698455811,-97.385902404785,1306,America/Chicago,medium_airport
YKO,LTCW,Hakkari Yüksekova Airport,Hakkari,TR,37.5497,44.2381,6400,Europe/Istanbul,medium_airport
YKS,UEEE,Yakutsk Airport,Yakutsk,RU,62.093299865722656,129.77099609375,325,Asia/Yakutsk,medium_airport
YKX,CYKX,Kirkland Lake Airport,Kirkland Lake,CA,48.21030044555664,-79.98139953613281,1157,America/Toronto,medium_airport
YKY,CYKY,Kindersley Airport,Kindersley,CA,51.5175018311,-109.180999756,2277,America/Regina,medium_airport
YLD,CYLD,Chapleau Airport,Chapleau,CA,47.81999969482422,-83.3467025756836,1470,America/Toronto,medium_airport
YLI,EFYL,Ylivieska Airfield,Ylivieska,FI,64.054722,24.725278,252,Europe/Helsinki,medium_airport
YLJ,CYLJ,Meadow Lake Airport,Meadow Lake,CA,54.125301361083984,-108.52300262451172,1576,America/Regina,medium_airport
YLK,CYLS,Barrie-Lake Simcoe Regional Airport,Barrie,CA,44.485056,-79.554663,972,America/Toronto,medium_airport
YLL,CYLL,Lloydminster Airport,Lloydminster,CA,53.3092,-110.072998,2193,America/Edmonton,medium_airport
YLR,CYLR,Leaf Rapids Airport,Leaf Rapids,CA,56.513301849365234,-99.98529815673828,959,America/Winnipeg,medium_airport
YLT,CYLT,Alert Airport,Alert,CA,82.517799,-62.280602,100,America/Toronto,medium_airport
YLW,CYLW,Kelowna International Airport,Kelowna,CA,49.9561,-119.377998,1421,America/Vancouver,medium_airport
YLX,ZGYL,Yulin Fumian Airport,Yùlín,CN,22.438056,110.120833,328,Asia/Shanghai,medium_airport
YLY,CYNJ,Langley Airport,Langley,CA,49.1008,-122.630997,34,America/Vancouver,medium_airport
YMA,CYMA,Mayo Airport,Mayo,CA,63.61640167236328,-135.8679962158203,1653,America/Vancouver,medium_airport
YME,CYME,Matane Airport,Matane,CA,48.85689926147461,-67.45330047607422,102,America/Toronto,medium_airport
YMG,CYMG,Manitouwadge Airport,Manitouwadge,CA,49.083900451660156,-85.86060333251953,1198,America/Toronto,medium_airport
YMJ,CYMJ,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw,CA,50.330299377441406,-105.55899810791016,1892,America/Regina,medium_airport
YML,CYML,Charlevoix Airport,Charlevoix,CA,47.59749984741211,-70.2238998413086,977,America/Toronto,medium_airport
YMM,CYMM,Fort McMurray Airport,Fort McMurray,CA,56.653301239,-111.222000122,1211,America/Edmonton,medium_airport
YMO,CYMO,Moosonee Airport,Moosonee,CA,51.291099548339844,-80.60780334472656,30,America/Toronto,medium_airport
YMS,SPMS,Moises Benzaquen Rengifo Airport,Yurimaguas,PE,-5.89377,-76.118202,587,America/Lima,medium_airport
YMT,CYMT,Chapais Airport,Chibougamau,CA,49.77190017700195,-74.5280990600586,1270,America/Toronto,medium_airport
YMX,CYMX,Montreal International (Mirabel) Airport,Montréal,CA,45.679501,-74.038696,270,America/Toronto,medium_airport
YNA,CYNA,Natashquan Airport,Natashquan,CA,50.190114,-61.78898,39,America/Toronto,medium_airport
YNB,OEYN,Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport,Yanbu,SA,24.144199,38.0634,26,Asia/Riyadh,medium_airport
YND,CYND,Ottawa / Gatineau Airport,Gatineau,CA,45.521702,-75.563599,211,America/Toronto,medium_airport
YNG,KYNG,Youngstown Warren Regional Airport,Youngstown/Warren,US,41.26070023,-80.67910004,1192,America/New_York,medium_airport
YNJ,ZYYJ,Yanji Chaoyangchuan Airport,Yanji,CN,42.8828010559,129.451004028,624,Asia/Shanghai,medium_airport
YNL,CYNL,Points North Landing Airport,Points North Landing,CA,58.27669906616211,-104.08200073242188,1605,America/Regina,medium_airport
YNM,CYNM,Matagami Airport,Matagami,CA,49.76169967651367,-77.80280303955078,918,America/Toronto,medium_airport
YNT,ZSYT,Yantai Penglai International Airport,Yantai,CN,37.659724,120.978124,154,Asia/Shanghai,large_airport
YNY,RKNY,Yangyang International Airport,Gonghang-ro,KR,38.061298,128.669006,241,Asia/Seoul,medium_airport
YNZ,ZSYN,Yancheng Nanyang International Airport,Yancheng (Tinghu),CN,33.425833,120.203056,10,Asia/Shanghai,medium_airport
YOA,CYOA,Ekati Airport,Ekati,CA,64.6988983154,-110.614997864,1536,America/Edmonton,medium_airport
YOD,CYOD,CFB Cold Lake,Cold Lake,CA,54.404998779296875,-110.27899932861328,1775,America/Edmonton,medium_airport
YOJ,CYOJ,High Level Airport,High Level,CA,58.62139892578125,-117.16500091552734,1110,America/Edmonton,medium_airport
YOL,DNYO,Yola Airport,Yola,NG,9.257550239562988,12.430399894714355,599,Africa/Lagos,medium_airport
YOO,CYOO,Oshawa Executive Airport,Oshawa,CA,43.922798,-78.894997,460,America/Toronto,medium_airport
YOP,CYOP,Rainbow Lake Airport,Rainbow Lake,CA,58.491402,-119.407997,1759,America/Edmonton,medium_airport
YOS,CYOS,Owen Sound / Billy Bishop Regional Airport,Owen Sound,CA,44.5903015137,-80.8375015259,1007,America/Toronto,medium_airport
YOW,CYOW,Ottawa Macdonald-Cartier International Airport,Ottawa,CA,45.322498,-75.669197,374,America/Toronto,large_airport
YPA,CYPA,Prince Albert Glass Field,Prince Albert,CA,53.214199066199996,-105.672996521,1405,America/Regina,medium_airport
YPE,CYPE,Peace River Airport,Peace River,CA,56.226898,-117.446999,1873,America/Edmonton,medium_airport
YPG,CYPG,Portage-la-Prairie / Southport Airport,Portage la Prairie,CA,49.903099,-98.273817,885,America/Winnipeg,medium_airport
YPL,CYPL,Pickle Lake Airport,Pickle Lake,CA,51.4463996887207,-90.21420288085938,1267,America/Panama,medium_airport
